 0.030000 8.0000 5.09203005 5.0920 3.1880 3.9985 2.8969 -3.200 -3.059 -2.916 -2.875 -2.883 -2.887 -2.869 -2.869 -2.859 3.32491112 2
 0.030000 8.0000 5.09222937 5.0922 3.1846 3.9862 2.8513 -3.192 -3.052 -2.949 -2.920 -2.933 -2.942 -2.941 -2.946 -2.940 3.32491183 2
 0.030000 8.0000 5.09242058 5.0924 3.1804 3.9740 2.8064 -3.181 -3.041 -2.980 -2.961 -2.979 -2.996 -3.011 -3.021 -3.018 3.32491279 2
 0.030000 8.0000 5.09260416 5.0926 3.1754 3.9617 2.7622 -3.169 -3.020 -3.000 -2.996 -3.022 -3.046 -3.079 -3.095 -3.096 3.32491374 2
 0.030000 8.0000 5.09277964 5.0928 3.1698 3.9494 2.7186 -3.155 -2.996 -3.018 -3.030 -3.062 -3.095 -3.145 -3.167 -3.172 3.32491446 2
 0.030000 8.0000 5.09294653 5.0929 3.1637 3.9371 2.6755 -3.139 -2.953 -3.018 -3.052 -3.095 -3.139 -3.208 -3.238 -3.248 3.32491541 2
 0.030000 8.0000 5.09310532 5.0931 3.1570 3.9247 2.6329 -3.123 -2.909 -3.017 -3.072 -3.127 -3.182 -3.270 -3.309 -3.321 3.32491612 2
 0.030000 8.0000 5.09325552 5.0933 3.1499 3.9124 2.5906 -3.105 -2.848 -2.991 -3.077 -3.149 -3.220 -3.329 -3.379 -3.395 3.32491684 2
 0.030000 8.0000 5.09339762 5.0934 3.1423 3.9000 2.5488 -3.086 -2.785 -2.965 -3.082 -3.170 -3.256 -3.387 -3.448 -3.468 3.32491755 2
 0.030000 8.0000 5.09353161 5.0935 3.1344 3.8877 2.5074 -3.066 -2.714 -2.916 -3.072 -3.183 -3.287 -3.442 -3.519 -3.541 3.32491803 2
 0.030000 8.0000 5.09365892 5.0937 3.1261 3.8753 2.4662 -3.045 -2.642 -2.867 -3.061 -3.194 -3.317 -3.496 -3.588 -3.614 3.32491875 2
 0.030000 8.0000 5.09377956 5.0938 3.1175 3.8629 2.4253 -3.024 -2.563 -2.791 -3.039 -3.200 -3.345 -3.549 -3.659 -3.688 3.32491922 2
 0.030000 8.0000 5.09389305 5.0939 3.1086 3.8506 2.3846 -3.002 -2.482 -2.715 -3.016 -3.205 -3.372 -3.601 -3.730 -3.761 3.32491970 2
